name,mass,mass_error_min,mass_error_max,mass_sini_error_min,mass_sini_error_max,radius,radius_error_min
HAT-P-37 b,1.169,0.103,0.103,0.0,0.0,1.178,0.077
HAT-P-38 b,0.267,0.02,0.02,0.0,0.0,0.825,0.063
HAT-P-39 Ab,0.599,0.099,0.099,0.0,0.0,1.571,0.081
HAT-P-3 Ab,0.591,0.018,0.018,0.0,0.0,0.827,0.055
HAT-P-40 b,0.615,0.038,0.038,0.0,0.0,1.73,0.062
HAT-P-41 Ab,0.8,0.102,0.102,0.0,0.0,1.685,0.051
HAT-P-42 b,0.975,0.126,0.126,0.0,0.0,1.277,0.149
HAT-P-43 b,0.66,0.083,0.083,0.0,0.0,1.283,0.034
HAT-P-44 Bb,0.392,0.031,0.031,0.0,0.0,1.28,0.074
HAT-P-44 Bc,1.6,0.2,0.2,0.0,0.0,0.67535,0.0
HAT-P-45 b,0.892,0.099,0.137,0.0,0.0,1.426,0.087
HAT-P-46 b,0.493,0.052,0.082,0.0,0.0,1.284,0.133
HAT-P-46 c,2.0,0.3,0.3,0.0,0.0,0.67535,0.0
HAT-P-47 b,0.206,0.039,0.039,0.0,0.0,1.313,0.045
HAT-P-48 b,0.168,0.024,0.024,0.0,0.0,1.131,0.054
HAT-P-49 b,1.73,0.205,0.205,0.0,0.0,1.448,0.061
HAT-P-4 b,0.68,0.04,0.04,0.0,0.0,1.27,0.05
HAT-P-50 b,1.36,0.075,0.075,0.073,0.073,1.288,0.064
HAT-P-51 Ab,0.309,0.018,0.018,0.018,0.018,1.293,0.054
HAT-P-52 b,0.819,0.03,0.03,0.029,0.029,1.009,0.072
HAT-P-53 b,1.487,0.058,0.059,0.056,0.056,1.318,0.091
HAT-P-54 b,0.76,0.032,0.032,0.0,0.0,0.944,0.028
HAT-P-55 b,0.582,0.056,0.056,0.056,0.056,1.182,0.055
HAT-P-56 b,2.31,0.44,0.44,0.25,0.25,1.51,0.11
HAT-P-57 Ab,1.85,1.85,0.0,1.85,0.0,1.413,0.054
HAT-P-58 b,0.372,0.03,0.03,0.0,0.0,1.332,0.043
HAT-P-59 b,1.54,0.067,0.067,0.0,0.0,1.123,0.013
HAT-P-5 b,1.06,0.11,0.11,0.0,0.0,1.252,0.05
HAT-P-60 b,0.574,0.038,0.038,0.0,0.0,1.631,0.024
HAT-P-61 b,1.057,0.07,0.07,0.0,0.0,0.899,0.027
HAT-P-62 b,0.761,0.088,0.088,0.0,0.0,1.073,0.029
HAT-P-63 b,0.614,0.024,0.024,0.0,0.0,1.119,0.033
HAT-P-64 b,0.58,0.13,0.18,0.0,0.0,1.703,0.07
HAT-P-65 b,0.527,0.083,0.083,0.0,0.0,1.89,0.13
HAT-P-66 b,0.783,0.057,0.057,0.0,0.0,1.59,0.1
HAT-P-67 Ab,0.45,0.15,0.15,0.0,0.0,2.14,0.025
HAT-P-68 b,0.724,0.043,0.043,0.0,0.0,1.072,0.012
HAT-P-69 b,3.58,0.58,0.58,0.0,0.0,1.676,0.033
HAT-P-6 b,1.11,0.04,0.04,0.0,0.0,1.275,0.05
HAT-P-70 b,6.78,6.77,0.0,0.0,0.0,1.87,0.1
HAT-P-7 Ab,1.79,0.034,0.034,0.0,0.0,1.51,0.01
HAT-P-8 Ab,1.35,0.03,0.03,0.0,0.0,1.42,0.05
HAT-P-9 b,0.67,0.08,0.08,0.0,0.0,1.4,0.06
HATS-10 b,0.526,0.081,0.081,0.081,0.081,0.969,0.045
HATS-11 b,0.85,0.12,0.12,0.12,0.12,1.609,0.064
HATS-12 b,2.38,0.087,0.087,0.0,0.0,0.692,0.042
HATS-13 b,0.543,0.072,0.072,0.072,0.072,1.212,0.035
HATS-14 b,1.071,0.07,0.07,0.07,0.07,1.039,0.0022
HATS-15 b,2.17,0.15,0.15,0.0,0.0,1.105,0.04
HATS-16 b,3.27,0.19,0.19,0.0,0.0,1.3,0.15
HATS-17 b,1.338,0.065,0.065,0.065,0.065,0.777,0.056
HATS-18 b,1.98,0.077,0.077,0.0,0.0,1.337,0.049
HATS-19 b,0.427,0.071,0.071,0.0,0.0,1.66,0.21
HATS-1 Ab,1.855,4e-06,4e-06,0.0,0.0,1.302,0.058
HATS-20 b,0.273,0.035,0.035,0.0,0.0,0.776,0.055
HATS-21 b,0.332,0.03,0.04,0.0,0.0,1.123,0.054
HATS-22 b,2.74,0.11,0.11,0.0,0.0,0.953,0.029
HATS-23 b,1.47,0.072,0.072,0.0,0.0,1.86,0.4
HATS-24 b,2.44,0.18,0.18,0.0,0.0,1.487,0.054
HATS-25 b,0.613,0.042,0.042,0.0,0.0,1.26,0.1
HATS-26 b,0.65,0.076,0.076,0.0,0.0,1.75,0.21
HATS-27 b,0.53,0.13,0.13,0.0,0.0,1.5,0.11
HATS-28 b,0.672,0.087,0.087,0.0,0.0,1.194,0.07
HATS-29 b,0.653,0.063,0.063,0.0,0.0,1.251,0.061
HATS-2 b,1.345,0.15,0.15,0.0,0.0,1.168,0.03
HATS-30 Ab,0.706,0.039,0.039,0.0,0.0,1.175,0.052
HATS-31 b,0.88,0.12,0.12,0.0,0.0,1.64,0.22
HATS-32 b,0.92,0.1,0.1,0.0,0.0,1.249,0.096
HATS-33 b,1.192,0.053,0.053,0.0,0.0,1.23,0.08
HATS-34 b,0.941,0.072,0.072,0.0,0.0,1.43,0.19
HATS-35 b,1.222,0.078,0.078,0.0,0.0,1.464,0.044
HATS-36 b,2.79,0.4,0.4,0.0,0.0,1.153,0.034
HATS-37 Ab,0.099,0.042,0.042,0.0,0.0,0.606,0.016
HATS-38 b,0.074,0.011,0.011,0.0,0.0,0.614,0.017
HATS-39 b,0.63,0.13,0.13,0.0,0.0,1.57,0.12
HATS-3 b,1.071,0.136,0.136,0.0,0.0,1.381,0.035
HATS-40 b,1.59,0.24,0.24,0.0,0.0,1.58,0.12
HATS-41 b,9.7,1.6,1.6,0.0,0.0,1.33,0.2
HATS-42 b,1.88,0.15,0.15,0.0,0.0,1.4,0.14
HATS-43 b,0.261,0.054,0.054,0.0,0.0,1.18,0.05
HATS-44 b,0.56,0.11,0.11,0.0,0.0,1.067,0.071
HATS-45 b,0.7,0.15,0.15,0.0,0.0,1.286,0.093
HATS-46 b,0.173,0.062,0.062,0.0,0.0,0.903,0.045
HATS-47 b,0.369,0.021,0.031,0.0,0.0,1.117,0.014
HATS-48 Ab,0.243,0.03,0.022,0.0,0.0,0.8,0.015
HATS-49 b,0.353,0.027,0.038,0.0,0.0,0.765,0.013
HATS-4 b,1.323,0.028,0.028,0.0,0.0,1.02,0.037
HATS-50 b,0.39,0.1,0.1,0.0,0.0,1.13,0.075
HATS-51 b,0.768,0.045,0.045,0.0,0.0,1.41,0.19
HATS-52 b,2.24,0.15,0.15,0.0,0.0,1.382,0.086
HATS-53 b,0.595,0.089,0.089,0.0,0.0,1.34,0.056
HATS-54 b,0.753,0.057,0.057,0.0,0.0,1.015,0.024
HATS-55 b,0.921,0.76,0.76,0.0,0.0,1.251,0.026
HATS-56 b,0.602,0.035,0.035,0.0,0.0,1.688,0.055
HATS-57 Ab,3.147,0.073,0.073,0.0,0.0,1.13,0.028
HATS-58 Ab,1.03,0.23,0.23,0.0,0.0,1.095,0.062
HATS-59 b,0.806,0.069,0.069,0.0,0.0,1.126,0.077
HATS-59 c,12.7,0.9,0.9,0.9,0.9,0.67535,0.0
HATS-5 b,0.237,0.012,0.012,0.0,0.0,0.912,0.025
HATS-60 b,0.662,0.055,0.055,0.0,0.0,1.153,0.053
HATS-61 b,3.4,0.14,0.14,0.0,0.0,1.195,0.067
HATS-62 b,0.179,0.179,0.0,0.0,0.0,1.055,0.025
HATS-63 b,0.96,0.12,0.12,0.0,0.0,1.207,0.039
HATS-64 b,0.96,0.2,0.2,0.0,0.0,1.679,0.081
HATS-65 Ab,0.821,0.083,0.083,0.0,0.0,1.501,0.05
HATS-66 b,5.33,0.68,0.68,0.0,0.0,1.411,0.084
HATS-67 b,1.45,0.12,0.12,0.0,0.0,1.685,0.047
HATS-68 b,1.29,0.0592,0.0592,0.0,0.0,1.2321,0.0294
HATS-69 b,0.577,0.577,0.0,0.0,0.0,0.945,0.022
HATS-6 Bb,0.319,0.07,0.07,0.0,0.0,0.998,0.019
HATS-70 b,12.9,1.6,1.8,0.0,0.0,1.384,0.074
HATS-71 b,0.45,0.24,0.24,0.0,0.0,1.08,0.016
HATS-72 b,0.1254,0.0039,0.0039,0.0,0.0,0.7224,0.0032
HATS-74 Ab,1.46,0.14,0.14,0.0,0.0,1.032,0.021
HATS-75 b,0.491,0.039,0.039,0.0,0.0,0.884,0.013
HATS-76 b,2.629,0.089,0.089,0.0,0.0,1.079,0.031
HATS-77 b,1.374,0.074,0.1,0.0,0.0,1.165,0.021
HATS-7 b,0.12,0.012,0.012,0.0,0.0,0.563,0.034
HATS-8 b,0.138,0.019,0.019,0.019,0.019,0.873,0.075
HATS-9 b,0.839,0.03,0.032,0.029,0.029,1.236,0.031
HD 100546 b,1.65,0.0,0.0,0.0,0.0,6.9,2.9
HD 100655 Ab,1.7,0.2,0.1,0.2,0.1,0.67535,0.0
HD 100777 b,1.16,0.03,0.03,0.03,0.03,0.67535,0.0
HD 10180 c,0.041217,0.0,0.0,0.0,0.0,0.67535,0.0
HD 10180 d,0.03696945,0.0,0.0,0.0,0.0,0.67535,0.0
HD 10180 e,0.07897304,0.0,0.0,0.0,0.0,0.67535,0.0
HD 10180 f,0.07519743,0.0,0.0,0.0,0.0,0.67535,0.0
HD 10180 g,0.06733159,0.0,0.0,0.0,0.0,0.67535,0.0
HD 10180 h,0.202624,0.0,0.0,0.0,0.0,0.67535,0.0
HD 101930 Ab,0.3,0.0,0.0,0.0,0.0,0.67535,0.0
HD 102117 b,0.172,0.018,0.018,0.018,0.018,0.67535,0.0
HD 102195 b,0.46,0.03,0.03,0.0,0.0,0.67535,0.0
HD 102272 b,5.9,0.2,0.2,0.2,0.2,0.67535,0.0
HD 102272 c,2.6,0.4,0.4,0.4,0.4,0.67535,0.0
HD 102329 b,5.9,0.3,0.3,0.3,0.3,0.67535,0.0
HD 102329 c,1.52,0.25,0.3,0.25,0.3,0.67535,0.0
HD 102365 Ab,0.05,0.008,0.008,0.008,0.008,0.67535,0.0
HD 102843 b,0.3584,0.0456,0.0456,0.0456,0.0456,0.67535,0.0
HD 102888 b,5.69,0.15,0.15,0.15,0.15,0.67535,0.0
HD 102956 Ab,0.96,0.023,0.023,0.023,0.023,0.67535,0.0
HD 103197 b,0.098,0.006,0.006,0.006,0.006,0.67535,0.0
HD 103720 b,0.62,0.025,0.025,0.025,0.025,0.67535,0.0
HD 103774 Ab,0.367,0.022,0.022,0.022,0.022,0.67535,0.0
HD 103891 b,1.44,0.06,0.06,0.06,0.06,0.67535,0.0
HD 103949 b,0.0352,0.0072,0.0072,0.0072,0.0072,0.67535,0.0
HD 104067 b,0.1954,0.0104,0.0104,0.0104,0.0104,0.67535,0.0
HD 104067 c,0.0415,0.006,0.006,0.006,0.006,0.67535,0.0
HD 10442 b,2.1,0.15,0.15,0.15,0.15,0.67535,0.0
HD 104985 b,8.3,0.0,0.0,0.0,0.0,0.67535,0.0
HD 105618 b,0.08,0.008,0.007,0.008,0.007,0.67535,0.0
HD 105779 b,0.64,0.06,0.06,0.06,0.06,0.67535,0.0
HD 106252 b,10.0,0.73,0.78,0.0,0.0,0.67535,0.0
HD 106270 b,11.0,0.8,0.8,0.8,0.8,0.67535,0.0
HD 106315 b,0.033,0.0098,0.0098,0.0,0.0,0.214,0.018
HD 106315 c,0.038,0.012,0.012,0.0,0.0,0.3908,0.008
HD 10647 Ab,0.93,0.18,0.18,0.18,0.18,0.67535,0.0
HD 106515 Ab,9.61,0.14,0.14,0.14,0.14,0.67535,0.0
HD 106574 b,8.5,1.1,1.1,1.1,1.1,0.67535,0.0
HD 106906 (AB) b,11.0,2.0,2.0,0.0,0.0,0.67535,0.0
HD 107148 Ab,0.21,0.036,0.036,0.036,0.036,0.67535,0.0
HD 107148 Ac,0.0626,0.0098,0.0098,0.0098,0.0098,0.67535,0.0
HD 108147 b,0.261,0.04,0.04,0.04,0.04,0.67535,0.0
HD 108202 b,3.0,0.5,0.7,0.0,0.0,0.67535,0.0
HD 108341 Ab,3.5,3.4,1.2,3.4,1.2,0.67535,0.0
HD 108863 Ab,2.6,0.2,0.2,0.2,0.2,0.67535,0.0
HD 108874 b,1.36,0.13,0.13,0.13,0.13,0.67535,0.0
HD 108874 c,1.018,0.3,0.3,0.3,0.3,0.67535,0.0
HD 109246 b,0.77,0.09,0.09,0.09,0.09,0.67535,0.0
HD 109271 Ab,0.054,0.004,0.004,0.004,0.004,0.67535,0.0
HD 109271 Ac,0.076,0.007,0.007,0.007,0.007,0.67535,0.0
HD 109286 b,2.99,0.15,0.15,0.15,0.15,0.67535,0.0
HD 109749 Ab,0.28,0.016,0.016,0.016,0.016,0.99,0.0
HD 10975 b,0.45,0.15,0.06,0.15,0.06,0.67535,0.0
HD 110067 b,0.0179,0.00573,0.0056,0.0,0.0,0.19627,0.0027
HD 110067 c,0.0198,0.0198,0.0,0.0,0.0,0.2132,0.0036
HD 110067 d,0.02681,0.0104,0.0104,0.0,0.0,0.2543,0.0036
HD 110067 e,0.0123,0.0123,0.0,0.0,0.0,0.1731,0.0036
HD 110067 f,0.01586,0.0061,0.006,0.0,0.0,0.232,0.0036
HD 110067 g,0.0264,0.0264,0.0,0.0,0.0,0.23258,0.0045
HD 110113 b,0.01432,0.00195,0.00195,0.0,0.0,0.1829,0.0107
HD 110113 c,0.033,0.0038,0.0038,0.0038,0.0038,0.67535,0.0
HD 11112 b,8.176,3.2,0.627,0.0,0.0,0.67535,0.0
HD 111232 b,7.965,0.479,1.128,0.0,0.0,0.67535,0.0
HD 111591 b,4.4,0.4,0.4,0.4,0.4,0.67535,0.0
HD 11231 b,0.434,0.047,0.041,0.047,0.041,0.67535,0.0
HD 112570 b,3.42,0.84,1.4,0.0,0.0,0.67535,0.0
HD 112640 b,5.0,1.0,1.0,1.0,1.0,0.67535,0.0
HD 113337 Ab,3.1,0.2,0.2,0.2,0.2,0.67535,0.0
HD 113337 Ac,7.2,0.5,0.5,0.5,0.5,0.67535,0.0
HD 113538 b,0.36,0.04,0.04,0.04,0.04,0.67535,0.0
HD 113538 c,0.93,0.06,0.06,0.06,0.06,0.67535,0.0
HD 114082 b,8.0,1.0,1.0,0.0,0.0,1.0,0.03
HD 114386 b,1.24,0.0,0.0,0.0,0.0,0.67535,0.0
HD 114386 c,1.19,0.0,0.0,0.0,0.0,0.67535,0.0
HD 114613 b,0.357,0.032,0.032,0.032,0.032,1.182,0.0
HD 114729 Ab,0.84,0.0,0.0,0.0,0.0,0.67535,0.0
HD 114783 b,6.3,2.97,26.9,0.06,0.06,0.67535,0.0
HD 114783 c,1.9,0.4,0.5,0.0053,0.0056,0.67535,0.0
HD 11505 Ab,7.899,1.703,3.245,0.0,0.0,0.67535,0.0
HD 11506 b,4.88,0.333,1.986,0.52,0.52,0.67535,0.0
HD 11506 c,0.408,0.057,0.057,0.057,0.057,0.67535,0.0
HD 11506 d,12.8,0.3,0.6,0.0,0.0,0.67535,0.0
HD 115404 Ab,0.097,0.022,0.02,0.022,0.02,0.67535,0.0
HD 115404 Ac,10.319,1.209,1.473,0.0,0.0,0.67535,0.0
HD 115587 b,0.7,0.0,0.0,0.0,0.0,0.49,0.0
HD 115954 Ab,8.5,0.4,0.6,0.58,0.75,0.67535,0.0
HD 116029 Ab,2.1,0.2,0.2,0.2,0.2,0.67535,0.0
HD 116029 Ac,1.27,0.1,0.1,0.1,0.1,0.67535,0.0
HD 117207 b,2.06,0.0,0.0,0.0,0.0,0.67535,0.0
HD 11755 b,6.5,1.0,1.0,1.0,1.0,0.67535,0.0
HD 117618 b,0.174,0.014,0.014,0.014,0.014,0.67535,0.0
HD 118203 b,2.17,0.08,0.08,0.0,0.0,1.14,0.03
HD 118203 c,11.9,0.6,0.7,0.0,0.0,0.67535,0.0
HD 118904 Ab,3.1,1.2,1.2,1.2,1.2,0.67535,0.0
HD 11964 Ab,0.622,0.056,0.056,0.056,0.056,0.67535,0.0
HD 11964 Ac,0.079,0.01,0.01,0.01,0.01,0.67535,0.0
HD 120084 b,4.5,0.0,0.0,0.0,0.0,0.67535,0.0
HD 121504 Ab,1.22,0.0,0.0,0.0,0.0,0.67535,0.0
HD 122562 c,0.23,0.065,0.045,0.065,0.045,0.67535,0.0
HD 124330 Ab,0.75,0.06,0.06,0.06,0.06,0.67535,0.0
HD 12484 b,2.98,0.14,0.14,0.14,0.14,0.67535,0.0
HD 125271 b,10.904,1.253,1.876,0.0,0.0,0.67535,0.0
HD 125390 b,22.16,0.96,0.96,0.96,0.96,1.08,0.0
HD 125595 b,0.042,0.004,0.004,0.004,0.004,0.67535,0.0
HD 125612 Ab,3.0,0.0,0.0,0.0,0.0,0.67535,0.0
HD 125612 Ac,0.058,0.0,0.0,0.0,0.0,0.67535,0.0
HD 125612 Ad,7.2,0.0,0.0,0.0,0.0,0.67535,0.0
HD 12648 b,2.9,0.4,0.4,0.4,0.4,0.67535,0.0
HD 126525 b,0.224,0.0182,0.0182,0.0182,0.0182,0.67535,0.0
HD 126614 Ab,0.38,0.04,0.04,0.04,0.04,0.67535,0.0
HD 12661 b,2.3,0.0,0.0,0.0,0.0,0.67535,0.0
HD 12661 c,1.57,0.0,0.0,0.0,0.0,0.67535,0.0
HD 127506 b,0.086,0.025,0.016,0.025,0.016,0.67535,0.0
HD 128311 b,2.18,0.022,0.022,0.022,0.022,0.67535,0.0
HD 128311 c,3.79,0.43,0.92,0.3,0.3,0.67535,0.0
HD 128356 b,0.89,0.07,0.07,0.07,0.07,0.67535,0.0
HD 128717 b,12.8,0.0,0.0,0.0,0.0,0.67535,0.0
HD 129445 b,1.6,0.6,0.6,0.6,0.6,0.67535,0.0
HD 130322 b,1.1,0.1,1.0,0.0,0.0,0.67535,0.0
HD 131496 b,2.2,0.2,0.2,0.2,0.2,0.67535,0.0
HD 13167 Ab,3.31,0.16,0.16,0.16,0.16,1.167,0.0
HD 132406 b,6.7,2.1,2.1,0.0,0.0,0.67535,0.0
HD 132563 Bb,1.49,0.09,0.09,0.09,0.09,0.67535,0.0
HD 133131 Ab,1.43,0.04,0.04,0.04,0.04,0.67535,0.0
HD 133131 Ac,0.48,0.14,0.14,0.14,0.14,0.67535,0.0
HD 133131 Bb,2.5,0.05,0.05,0.05,0.05,0.67535,0.0
HD 134060 b,0.0351,0.0021,0.0021,0.0021,0.0021,0.67535,0.0
HD 134060 c,0.1507,0.071,0.071,0.071,0.071,0.67535,0.0
HD 134606 Ab,0.0292,0.003,0.003,0.003,0.003,0.67535,0.0
HD 134606 Ac,0.0382,0.0048,0.0048,0.0048,0.0048,0.67535,0.0
HD 134606 Ad,0.141,0.0091,0.0091,0.0091,0.0091,0.67535,0.0
HD 134606 Ae,0.00736,0.0011,0.0011,0.0011,0.0011,0.67535,0.0
HD 134606 Af,0.01737,0.0023,0.00233,0.0023,0.00233,0.67535,0.0
HD 135625 b,2.3,0.3,0.8,0.0,0.0,0.67535,0.0
HD 135872 Ab,5.489,0.098,1.443,0.0,0.0,0.67535,0.0
HD 136418 b,2.0,0.1,0.1,0.1,0.1,0.67535,0.0
HD 136925 b,0.84,0.078,0.078,0.078,0.078,0.67535,0.0
HD 13724 c,0.16,0.021,0.025,0.021,0.025,0.67535,0.0
HD 137388 b,0.223,0.029,0.029,0.029,0.029,0.67535,0.0
HD 137496 b,0.01271,0.00173,0.00173,0.0,0.0,0.1169,0.0054
HD 137496 c,7.66,0.11,0.11,0.11,0.11,0.67535,0.0
HD 13808 b,0.03599,0.0025,0.0025,0.0025,0.0025,0.67535,0.0
HD 13808 c,0.0315,0.0038,0.0038,0.0038,0.0038,0.67535,0.0
HD 13908 b,0.865,0.035,0.035,0.035,0.035,0.67535,0.0
HD 13908 c,5.13,0.25,0.25,0.25,0.25,0.67535,0.0
HD 13931 b,1.88,0.15,0.15,0.15,0.15,0.67535,0.0
HD 139357 b,9.76,2.15,2.15,2.15,2.15,0.67535,0.0
HD 1397 b,0.415,0.02,0.02,0.0,0.0,1.026,0.027
HD 14082 Bb,5.4,3.0,3.0,0.0,0.0,0.67535,0.0
HD 140901 Ab,0.05,0.009,0.003,0.009,0.003,0.67535,0.0
HD 140901 Ac,6.284,5.0,1.34,5.0,1.34,0.67535,0.0
HD 141399 b,0.451,0.03,0.03,0.03,0.03,0.67535,0.0
HD 141399 c,1.33,0.08,0.08,0.08,0.08,0.67535,0.0
HD 141399 d,1.18,0.08,0.08,0.08,0.08,0.67535,0.0
HD 141399 e,0.66,0.1,0.1,0.1,0.1,0.67535,0.0
HD 142022 Ab,4.51,0.61,0.91,1.5,2.6,0.67535,0.0
HD 142245 Ab,1.9,0.2,0.2,0.2,0.2,0.67535,0.0
HD 142415 b,1.62,0.0,0.0,0.0,0.0,0.67535,0.0
HD 142666 b,5.0,0.0,0.0,0.0,0.0,0.67535,0.0
HD 142 Ab,1.25,0.15,0.15,0.15,0.15,0.67535,0.0
HD 142 Ac,5.3,0.7,0.7,0.7,0.7,0.67535,0.0
HD 142 Ad,0.26,0.036,0.032,0.0,0.0,0.67535,0.0
HD 143105 b,1.21,0.06,0.06,0.06,0.06,0.67535,0.0
HD 143361 Ab,3.12,1.44,1.44,1.44,1.44,0.67535,0.0
HD 144899 Ab,0.064,0.016,0.021,0.016,0.021,0.67535,0.0
HD 145377 b,5.76,0.1,0.1,0.1,0.1,0.67535,0.0
HD 145457 b,2.9,0.0,0.0,0.0,0.0,0.67535,0.0
HD 145934 Ab,2.072,0.048,1.634,0.6,0.6,0.67535,0.0
HD 1461 b,0.0203,0.0019,0.0019,0.0019,0.0019,0.67535,0.0
HD 1461 c,0.0176,0.0023,0.0023,0.0023,0.0023,0.67535,0.0
HD 147018 b,2.12,0.07,0.07,0.07,0.07,0.67535,0.0
HD 147018 c,6.56,0.32,0.32,0.32,0.32,0.67535,0.0
HD 147379 Ab,0.068,0.0035,0.0035,0.0035,0.0035,0.67535,0.0
HD 147513 Ab,1.21,0.0,0.0,0.0,0.0,0.67535,0.0
HD 147873 Ab,5.14,0.34,0.34,0.34,0.34,0.67535,0.0
HD 147873 Ac,2.3,0.18,0.18,0.18,0.18,0.67535,0.0
HD 14787 b,1.121,0.069,0.069,0.069,0.069,1.25,0.0
HD 148156 b,0.85,0.05,0.06,0.05,0.06,0.67535,0.0
HD 148164 b,5.16,0.82,0.82,0.82,0.82,0.67535,0.0
HD 148164 c,1.23,0.25,0.25,0.25,0.25,0.67535,0.0
HD 149026 b,0.28,0.03,0.03,0.0,0.0,0.74,0.02
HD 149143 b,1.33,0.0,0.0,0.0,0.0,1.05,0.0
HD 149806 Ab,12.597,2.782,2.694,0.0,0.0,0.67535,0.0
HD 150010 Ab,2.4,0.4,0.4,0.4,0.4,0.67535,0.0
HD 1502 b,2.75,0.16,0.16,0.16,0.16,1.183,0.0
HD 150433 b,0.168,0.0197,0.0197,0.0197,0.0197,0.67535,0.0
HD 150706 b,2.43,0.38,0.48,0.66,1.14,0.67535,0.0
HD 151450 Ab,0.121,0.025,0.019,0.0,0.0,0.67535,0.0
HD 151450 Ac,5.148,1.058,1.18,0.0,0.0,0.67535,0.0
HD 152079 b,3.0,2.0,2.0,2.0,2.0,0.67535,0.0
HD 152581 b,1.5,0.1,0.1,0.1,0.1,0.67535,0.0
HD 152843 b,0.0309,0.0005,0.00053,0.0,0.0,0.2721,0.0098
HD 152843 c,0.03043,0.006,0.006,0.0,0.0,0.5299,0.0143
HD 153557 Ab,0.064,0.007,0.006,0.007,0.006,0.67535,0.0
HD 153557 Ac,0.055,0.006,0.005,0.006,0.005,0.67535,0.0
HD 153950 b,2.73,0.05,0.05,0.05,0.05,0.67535,0.0
HD 154088 b,0.0208,0.0025,0.0025,0.0025,0.0025,0.67535,0.0
HD 154345 b,1.186,0.059,0.095,0.3,0.3,0.67535,0.0
HD 154391 b,9.1,1.9,2.8,0.0,0.0,0.67535,0.0
HD 154672 Ab,5.02,0.17,0.17,0.17,0.17,0.67535,0.0
HD 154857 b,2.24,0.05,0.05,0.05,0.05,0.67535,0.0
HD 154857 c,2.58,0.16,0.16,0.16,0.16,0.67535,0.0
HD 155193 b,0.75,0.06,0.06,0.06,0.06,0.67535,0.0
HD 155358 b,0.85,0.05,0.05,0.05,0.05,0.67535,0.0
HD 155358 c,0.82,0.07,0.07,0.07,0.07,0.67535,0.0
HD 155555 (AB)b,3.8,1.2,1.2,0.0,0.0,0.67535,0.0
HD 155918 Ab,0.024,0.004,0.003,0.004,0.003,0.67535,0.0
HD 155918 Ac,5.909,0.766,0.653,0.0,0.0,0.67535,0.0
HD 156098 b,0.05,0.004,0.011,0.004,0.011,0.67535,0.0
HD 156098 c,5.228,1.287,1.938,0.0,0.0,0.67535,0.0
HD 156279 b,9.71,0.66,0.66,0.66,0.66,0.67535,0.0
HD 156279 c,9.75,0.605,1.319,0.55,0.55,0.67535,0.0
HD 156411 b,0.74,0.04,0.05,0.04,0.05,0.67535,0.0
HD 156668 b,0.0131,0.0018,0.0018,0.0018,0.0018,0.67535,0.0
HD 156668 c,0.099,0.008,0.007,0.008,0.007,0.67535,0.0
HD 156846 Ab,10.45,0.05,0.05,0.0,0.0,0.67535,0.0
HD 157172 Ab,0.12,0.0,0.0,0.0,0.0,0.67535,0.0
HD 158038 Ab,1.8,0.2,0.2,0.2,0.2,0.67535,0.0
HD 158259 b,0.00698,0.00142,0.00123,0.00142,0.00123,0.107,0.116
HD 158259 c,0.01762,0.00186,0.0019,0.00186,0.0019,0.67535,0.0
HD 158259 d,0.01702,0.00223,0.00233,0.00223,0.00233,0.67535,0.0
HD 158259 e,0.01913,0.00324,0.00296,0.00324,0.00296,0.67535,0.0
HD 158259 f,0.01932,0.00431,0.00412,0.00431,0.00412,0.67535,0.0
HD 159243 b,1.13,0.05,0.05,0.05,0.05,0.67535,0.0
HD 159243 c,1.9,0.13,0.13,0.13,0.13,0.67535,0.0
HD 159868 b,2.218,0.0591,0.0591,0.0591,0.0591,1.202,0.0
HD 159868 c,0.768,0.044,0.044,0.044,0.044,1.269,0.0
HD 1605 b,0.96,0.04,0.06,0.04,0.06,0.67535,0.0
HD 1605 c,3.48,0.11,0.13,0.11,0.13,0.67535,0.0
HD 161178 b,0.57,0.16,0.02,0.16,0.02,0.67535,0.0
HD 16175 b,4.77,0.37,0.37,0.37,0.37,0.67535,0.0
HD 163607 b,0.7836,0.0098,0.0098,0.0098,0.0098,1.269,0.0
HD 163607 c,2.201,0.037,0.037,0.037,0.037,1.202,0.0
HD 164428 b,5.7,1.3,1.3,1.3,1.3,0.67535,0.0
HD 164509 Ab,0.47,0.02,0.03,0.02,0.03,0.67535,0.0
HD 164595 Ab,0.0516,0.00856,0.00856,0.00856,0.00856,0.67535,0.0
HD 164922 b,0.365,0.038,0.031,0.038,0.031,0.67535,0.0
HD 164922 c,0.041,0.006,0.009,0.006,0.009,0.67535,0.0
HD 164922 d,0.0331,0.0031,0.0031,0.0031,0.0031,0.67535,0.0
HD 164922 e,0.0331,0.00311,0.00311,0.00311,0.00311,0.67535,0.0
HD 165155 b,2.89,0.23,0.23,0.23,0.23,0.67535,0.0
HD 1666 Ab,6.43,0.22,0.31,0.22,0.31,0.67535,0.0
HD 166724 b,3.53,0.11,0.11,0.11,0.11,0.67535,0.0
HD 167042 b,1.6,0.0,0.0,0.0,0.0,0.67535,0.0
HD 167677 b,2.85,1.0,1.0,0.0,0.0,0.67535,0.0
HD 167768 b,0.85,0.12,0.12,0.12,0.12,0.67535,0.0
HD 168009 b,0.0299,0.0038,0.0038,0.0038,0.0038,0.67535,0.0
